chr	start	end	gene	oocyte	sperm	two_cell	four_cell	blast
chr11_121067407_121081220	chr11	121067407	121081220	Sectm1a	0.530386740331492	0.94794809897405	0.363040855024996	0.306668912091613	0.199292452830189
chr11_121116215_121118677	chr11	121116215	121118677	Tex19.2	0.61276332094176	0.430717863105175	0.36968264686023	0.247776365946633	0.0773511407902059
chr11_121146143_121148319	chr11	121146143	121148319	Tex19.1	0.625414364640884	0.470907297830375	0.364738292011019	0.245436105476673	0.0679320679320679
chr11_121160271_121161973	chr11	121160271	121161973	Uts2r	0.541530412034009	0.944026733500418	0.372599704579025	0.179497568881686	0.0885714285714286
chr11_121177591_121204711	chr11	121177591	121204711	Ogfod3	0.755497655028661	0.817888427846934	0.565776815776816	0.529988193624557	0.299310858632893
chr11_121204433_121222655	chr11	121204433	121222655	Hexdc	0.703026272031925	0.676183193134506	0.497883394265923	0.425188074672611	0.203407880724175
chr11_121222588_121229322	chr11	121222588	121229322	Cybc1	0.486361534905224	0.54029785370127	0.358451194064456	0.282193605683837	0.172388604821037
chr11_121237253_121255856	chr11	121237253	121255856	Narf	0.757095964471906	0.784886551757717	0.619554504238123	0.578870779976717	0.303284835758212
chr11_121259990_121309896	chr11	121259990	121309896	Foxk2	0.696339064780154	0.741918038697272	0.554005460478125	0.475954738330976	0.24842668344871
chr11_121327224_121354445	chr11	121327224	121354445	Wdr45b	0.573610521849809	0.632568113017154	0.460572226099093	0.392135445111961	0.164808834253568
chr11_121356125_121388251	chr11	121356125	121388251	Rab40b	0.482695332983744	0.828831220548218	0.34458499627951	0.241748438893845	0.117809382296752
chr11_121421401_121431288	chr11	121421401	121431288	Fn3krp	0.557657657657658	0.59810412278062	0.419908062234795	0.40316350928821	0.232577433628319
chr11_121434913_121450491	chr11	121434913	121450491	Fn3k	0.310151878497202	0.710017574692443	0.222095238095238	0.100627863566944	0.0406914893617021
chr11_121451949_121617164	chr11	121451949	121617164	Tbcd	0.823814983776927	0.913911400271405	0.66500677825054	0.591731230903536	0.273271615423815
chr11_121510978_121519333	chr11	121510978	121519333	Zfp750	0.711595055915244	0.925382020242112	0.600604229607251	0.532172002510986	0.237603825824314
chr11_121616197_121673153	chr11	121616197	121673153	B3gntl1	0.819052050787742	0.865781275618954	0.64509503715598	0.578834412580944	0.284581646423752
chr11_121701544_121716306	chr11	121701544	121716306	Metrnl	0.272638481931073	0.541486464840621	0.202334914264867	0.160327542664728	0.0872912317327766
chr11_121830247_121843423	chr11	121830247	121843423	Ptchd3	0.306925996204934	0.557857974388824	0.241558441558442	0.137335152341974	0.0709585121602289
chr11_12236608_12464960	chr11	12236608	12464960	Cobl	0.815229275194546	0.883095900200407	0.716253209324469	0.709370869957415	0.38381208276779
chr11_14599276_14600314	chr11	14599276	14600314	Pom121l12	0.575916230366492	0.0762970498474059	0.173913043478261	0.0469798657718121	0.0295698924731183
chr11_16257724_16427310	chr11	16257724	16427310	Vstm2a	0.352649006622517	0.743291642978965	0.381796407185629	0.335533142406508	0.209964947421132
chr11_16500530_16508484	chr11	16500530	16508484	Sec61g	0.332684824902724	0.478831022855002	0.265969998314512	0.239540229885057	0.171008274593932
chr11_16752203_16918158	chr11	16752203	16918158	Egfr	0.3761249853898	0.866976831033034	0.356606282487437	0.293806913623906	0.166104022429479
chr11_16951375_16954772	chr11	16951375	16954772	Fbxo48	0.322033898305085	0.331390831390831	0.280314960629921	0.32064913262451	0.186802973977695
chr11_16971206_17052381	chr11	16971206	17052381	Plek	0.553327905556686	0.860812980647342	0.461787625575063	0.406228727025187	0.214108258676504
chr11_17051586_17079371	chr11	17051586	17079371	Cnrip1	0.39157196969697	0.442073170731707	0.264718250630782	0.23619884647075	0.119727891156463
chr11_17159263_17200375	chr11	17159263	17200375	Ppp3r1	0.560848252344416	0.550025087807326	0.486529976641578	0.469188861985472	0.264214992927864
chr11_17182107_17233796	chr11	17182107	17233796	Wdr92	0.735992621627853	0.736068225260991	0.592167426440116	0.549573838928509	0.300349575515446
chr11_17203198_17211568	chr11	17203198	17211568	Pno1	0.607343796268878	0.524857278782112	0.418067869153164	0.396917148362235	0.238584474885845
chr11_17257579_17269176	chr11	17257579	17269176	C1d	0.524092615769712	0.514592933947773	0.489703210175651	0.445114595898673	0.294149659863946
chr11_17938756_17953875	chr11	17938756	17953875	Etaa1	0.46158357771261	0.445524226663017	0.389779831475945	0.377967023011415	0.218713989398479
chr11_18879817_19018985	chr11	18879817	19018985	Meis1	0.363867802258841	0.725015997289871	0.221879976531724	0.207606057103225	0.104484451718494
chr11_19924375_20024026	chr11	19924375	20024026	Spred2	0.703800602019861	0.767564466783217	0.482421755374533	0.412875689662865	0.187508677743324
chr11_20062304_20112913	chr11	20062304	20112913	Actr2	0.679262157629961	0.708775765146783	0.502672593259438	0.502329862509348	0.225511757739807
chr11_20201432_20226856	chr11	20201432	20226856	Rab1a	0.4992835209826	0.756829206025019	0.354658180621091	0.32111801242236	0.166198666198666
chr11_20227037_20249429	chr11	20227037	20249429	Cep68	0.6181365686732	0.6590520484235	0.428968675881246	0.376298063429694	0.175337702287014
chr11_20302180_20332713	chr11	20302180	20332713	Slc1a4	0.601720077813044	0.802439631565845	0.418218906006764	0.348497026201575	0.165961185208849
chr11_20543253_20653021	chr11	20543253	20653021	Sertad2	0.679695238095238	0.764563592019511	0.512056796307412	0.454253611556982	0.218414173685739
chr11_20685084_20741589	chr11	20685084	20741589	Aftph	0.591550515106917	0.661688864971523	0.538435039370079	0.499358349160721	0.270831636393256
chr11_20823576_20831056	chr11	20823576	20831056	Lgalsl	0.335204490777867	0.327654320987654	0.245860062658511	0.217906517445688	0.107965584235359
chr11_21091291_21150323	chr11	21091291	21150323	Peli1	0.593516209476309	0.603572903758777	0.462055400753975	0.472193147721722	0.243538376934559
chr11_21239281_21321136	chr11	21239281	21321136	Vps54	0.756705928932	0.822152499690377	0.671451133407655	0.634852465642684	0.30108787701127
chr11_21321138_21371201	chr11	21321138	21371201	Ugp2	0.662349436601476	0.692590465249856	0.556039653974869	0.505182906440179	0.270057976435384
chr11_21556692_21572367	chr11	21556692	21572367	Mdh1	0.491316639741519	0.60842863193562	0.459133754921847	0.483685220729367	0.287259615384615
chr11_21572235_21898989	chr11	21572235	21898989	Wdpcp	0.640337350914183	0.891784687103853	0.57282233079123	0.534635062371855	0.294819030596646
chr11_21994764_22002897	chr11	21994764	22002897	Otx1	0.0767215176606226	0.101213542728941	0.0493861452141548	0.0396359176295914	0.0316664628927742
chr11_22005828_22342292	chr11	22005828	22342292	Ehbp1	0.811838215251714	0.882281675921252	0.716192687173535	0.674773461097802	0.372548688125507
chr11_22512088_22519234	chr11	22512088	22519234	Tmem17	0.292888334373051	0.230750307503075	0.206161819752375	0.19002948271241	0.147487362473982
chr11_22759738_22860961	chr11	22759738	22860961	B3gnt2	0.50033017829628	0.606289776014547	0.393447207140028	0.351790124937052	0.164839221766899
chr11_22834744_22982090	chr11	22834744	22982090	Commd1b	0.58300637567435	0.666775487361254	0.440428623320015	0.371377980770822	0.185087544767211
chr11_22896136_22982382	chr11	22896136	22982382	Commd1	0.762325661481949	0.743080335615778	0.590501536609321	0.511882940395677	0.256460308607548
chr11_22972005_22976496	chr11	22972005	22976496	Zrsr1	0.751539554713406	0.151574164232392	0.543789353176875	0.461440754853928	0.429384376616658
chr11_22990519_23003780	chr11	22990519	23003780	Cct4	0.444816915936049	0.402616117947013	0.341546975886151	0.282370404201873	0.185216652506372
chr11_23007531_23030788	chr11	23007531	23030788	Fam161a	0.425284169670086	0.482839365759015	0.30047794405704	0.218381240544629	0.118421052631579
chr11_23256041_23298249	chr11	23256041	23298249	Xpo1	0.645608880182827	0.604390747016355	0.463929134449366	0.450646298472385	0.221214677351329
chr11_23306895_23490560	chr11	23306895	23490560	Usp34	0.843174472887703	0.8883128894081	0.749593375720834	0.697715998086173	0.330422809550996
chr11_23487882_23498030	chr11	23487882	23498030	Ahsa2	0.40009425070688	0.629982315331247	0.316937774335141	0.263823251417769	0.161973525872443
chr11_23516203_23521155	chr11	23516203	23521155	1700093K21Rik	0.325278810408922	0.932472324723247	0.289179104477612	0.195843325339728	0.0733668341708543
chr11_23564961_23633639	chr11	23564961	23633639	0610010F05Rik	0.689640447519002	0.716785316064843	0.633447265625	0.550960799385088	0.307480256295634
chr11_23646479_23665959	chr11	23646479	23665959	Pex13	0.507035299925944	0.537693752935651	0.410359567513201	0.423733719247467	0.237001209189843
chr11_23665674_23732876	chr11	23665674	23732876	Pus10	0.787732544562933	0.825603998889197	0.669745555942837	0.626626475759859	0.281921374975951
chr11_23736847_23770970	chr11	23736847	23770970	Rel	0.615757575757576	0.692711615206889	0.560875238382013	0.530652603823336	0.278181537034173
chr11_23862646_23895253	chr11	23862646	23895253	Papolg	0.530533533319049	0.725018059234288	0.538587848932677	0.494380403458213	0.279864581654038
chr11_24048955_24075054	chr11	24048955	24075054	A830031A19Rik	0.238645262333594	0.501932448328012	0.192862358525009	0.12432498772705	0.0564359188212399
chr11_24078056_24174123	chr11	24078056	24174123	Bcl11a	0.338593345287906	0.671680368190232	0.236190226352871	0.175674466466825	0.0868059849140596
chr11_25602763_26210763	chr11	25602763	26210763	5730522E02Rik	0.757321883617831	0.857223853961408	0.657649899848369	0.65709842468274	0.356452178560096
chr11_26386135_26471876	chr11	26386135	26471876	Fancl	0.776184743351209	0.729741019214703	0.681118505074948	0.696286580867284	0.370268656716418
chr11_26471322_26593999	chr11	26471322	26593999	Vrk2	0.711400205409106	0.713752499444568	0.588588875107337	0.583413693346191	0.334748641304348
chr11_28385685_28584324	chr11	28385685	28584324	Ccdc85a	0.66250226326272	0.624652495616099	0.524275220585039	0.506750268316105	0.271162461683565
chr11_28853204_28926743	chr11	28853204	28926743	Efemp1	0.754581049334377	0.714371360054813	0.646489104116223	0.687528447883477	0.359427868348201
chr11_29130744_29161828	chr11	29130744	29161828	Pnpt1	0.735341581495428	0.666143277723258	0.654026060808553	0.620040899795501	0.328940290478752
chr11_29172890_29220797	chr11	29172890	29220797	Ppp4r3b	0.578275351591414	0.674511034410627	0.512338092086603	0.502215018908698	0.292999683243586
chr11_29221532_29247409	chr11	29221532	29247409	Cfap36	0.443617021276596	0.447582911748173	0.390117252931323	0.322390722569135	0.166016713091922
chr11_29373658_29510808	chr11	29373658	29510808	Ccdc88a	0.747765561971051	0.789154170253251	0.702758373634247	0.635423814098166	0.365057214624616
chr11_29511757_29515033	chr11	29511757	29515033	Prorsd1	0.170161290322581	0.361730899256254	0.155665024630542	0.116914230953522	0.074973600844773
chr11_29526408_29545279	chr11	29526408	29545279	Mtif2	0.687990580847724	0.690835674157303	0.546157998920281	0.513529297255207	0.207706518870414
chr11_29545846_29548109	chr11	29545846	29548109	Rps27a	0.129423170140572	0.102739726027397	0.0675166618371486	0.0580468360737419	0.0242424242424242
chr11_29547950_29578367	chr11	29547950	29578367	Clhc1	0.553214190450787	0.673202614379085	0.431490942870413	0.380004628558204	0.16359918200409
chr11_29692947_29744331	chr11	29692947	29744331	Rtn4	0.466393674103361	0.478530534351145	0.399046483909416	0.363879703983625	0.172021419009371
chr11_29743048_30026033	chr11	29743048	30026033	Eml6	0.798080415045396	0.805844410488026	0.687208551546022	0.639347218465422	0.324499016407618
chr11_29822395_29825668	chr11	29822395	29825668	Fem1al	0.721655668866227	0.0859420571650787	0.525019857029388	0.452117183653373	0.205723370429253
chr11_30099395_30268175	chr11	30099395	30268175	Sptbn1	0.770739016769751	0.797713294433055	0.601766617029917	0.598132883106565	0.268026808063952
chr11_30426006_30471827	chr11	30426006	30471827	4930505A04Rik	0.562408223201175	0.870917167494121	0.522065855991256	0.412693298969072	0.23327680422084
chr11_30505991_30649587	chr11	30505991	30649587	Acyp2	0.858199081640595	0.769199928724163	0.745514354066986	0.720754346331402	0.338764891140627
chr11_30771726_30880361	chr11	30771726	30880361	Psme4	0.697306843267108	0.686145366218236	0.559668358100761	0.564826632631355	0.275627508332767
chr11_30885358_30893729	chr11	30885358	30893729	Gpr75	0.201395812562313	0.538482238966631	0.207195022991615	0.169280852323173	0.0823774765380605
chr11_30885416_31102704	chr11	30885416	31102704	Asb3	0.735551751913008	0.747616092083733	0.644150379270251	0.584043209876543	0.319654239064001
chr11_30930774_30954335	chr11	30930774	30954335	Erlec1	0.645175064047822	0.496751329001772	0.586351951390512	0.49963601067702	0.286428571428571
chr11_30976707_30986350	chr11	30976707	30986350	Chac2	0.495444191343964	0.548987411056377	0.526138279932546	0.534008683068017	0.198835274542429
chr11_31182376_31182462	chr11	31182376	31182462	Gm17332	NA	NA	NA	NA	NA
chr11_3131850_3193463	chr11	3131850	3193463	Sfi1	0.767903162827021	0.914836341388804	0.594375658587987	0.544562708386766	0.250983851268829
chr11_31357307_31370074	chr11	31357307	31370074	Stc2	0.199202551834131	0.28816120906801	0.114151681000782	0.0961686244373696	0.0418923799205489
chr11_31665181_31671885	chr11	31665181	31671885	Bod1	0.333803611738149	0.354044688732226	0.252431350114416	0.251854240567559	0.13170865279299
chr11_31872211_31935634	chr11	31872211	31935634	Cpeb4	0.863374066530889	0.959829741952647	0.807734503565551	0.759877421473131	0.385455964615585
chr11_3187360_3266415	chr11	3187360	3266415	Drg1	0.51557003257329	0.656824656824657	0.353156281165737	0.319714781268067	0.14109450619582
chr11_31965592_31979651	chr11	31965592	31979651	4930524B15Rik	0.277731092436975	0.57907444668008	0.207872301832033	0.123019017432647	0.0767263427109974
chr11_32000463_32059202	chr11	32000463	32059202	Nsg2	0.465948379834365	0.843890177880897	0.379172229639519	0.314826941066417	0.14611671785871
chr11_3202392_3244588	chr11	3202392	3244588	Eif4enif1	0.596142674567213	0.641802325581395	0.424442827855301	0.368773092113645	0.182347235693501
chr11_32187541_32200279	chr11	32187541	32200279	Il9r	0.352052379753211	0.939681724845996	0.24681038275407	0.118584588390116	0.0305052430886559
chr11_32205415_32208984	chr11	32205415	32208984	Snrnp25	0.545454545454545	0.454277286135693	0.437141995779319	0.437730287398674	0.311007268951194
chr11_32209585_32222300	chr11	32209585	32222300	Rhbdf1	0.464221824686941	0.633283590338805	0.278895160848359	0.231952662721893	0.130999435347261
chr11_32225628_32267707	chr11	32225628	32267707	Nprl3	0.65067611075338	0.689527816736793	0.492086792972155	0.428564699232182	0.204278369445465
chr11_32226505_32232700	chr11	32226505	32232700	Mpg	0.549100094726871	0.61328125	0.41726618705036	0.348878205128205	0.220490716180371
chr11_32276400_32278116	chr11	32276400	32278116	Hba-x	0.341666666666667	0.1873459326212	0.220168067226891	0.163812360387193	0.0714285714285714
chr11_32283511_32284465	chr11	32283511	32284465	Hba-a1	0.0783132530120482	0.025518341307815	0.0415094339622641	0.0291777188328912	0.0196078431372549
chr11_32286965_32287784	chr11	32286965	32287784	Hbq1b	0.0624263839811543	0.00474214582098399	0.0669216061185468	0.00906515580736544	0.0157728706624606
chr11_32296489_32297298	chr11	32296489	32297298	Hba-a2	0	NA	0.118811881188119	0.0597014925373134	0
chr11_32300069_32300873	chr11	32300069	32300873	Hbq1a	0.0801749271137026	0.00949554896142433	0.037147102526003	0.0302363936228697	0.0136363636363636
chr11_32347820_32428173	chr11	32347820	32428173	Sh3pxd2b	0.408742750848014	0.875142045454545	0.279071615928781	0.190020233108204	0.0978636914028715
chr11_32455370_32516687	chr11	32455370	32516687	Ubtd2	0.55313126547942	0.644505842399125	0.447810574116121	0.369675456389452	0.177201275145652
