gene	Oocyte	Sperm	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Gm42417	0.872906751277983	0.725137972080944	0.3900480327	0.1494158374	0.2228512509	0.2810862831	0.2262580785	0.1310843311
Ankrd39	0.513102437236577	0.56728458633711	0.2716106475	0.1341290992	0.1939540423	0.1533950676	0.1624759277	0.07673056429
Sema4c	0.73659454374412	0.504480584135413	0.3403247461	0.1721543478	0.2391029224	0.2296297952	0.266753095	0.0988887228
Fam178b	0.727644652250146	0.922368584786589	0.3233735842	0.1538634693	0.2361100188	0.2391009184	0.2071083355	0.09720460558
Cox5b	0.241014799154334	0.232704402515723	0.05988983188	0.02078704828	0.03207039565	0.06367257681	0.03867704545	0.01266519828
Actr1b	0.729151070519539	0.647462053207116	0.3023310293	0.1747792089	0.2621369168	0.2407667432	0.2470957059	0.09324748743
4933424G06Rik	0.826411687458963	0.85752688172043	0.4799508535	0.1802525244	0.3844239347	0.37453842	0.3746611925	0.1365393028
Zap70	0.788127538235548	0.67433110367893	0.3467201194	0.1311018293	0.2567553367	0.2484019159	0.2441721601	0.08168764565
Tmem131	0.73714105396024	0.835523705035132	0.3509251628	0.1771177855	0.319905463	0.2852221607	0.2597205399	0.1128967088
Vwa3b	0.450480137991401	0.867557494773202	0.2040746761	0.1346631388	0.1610572835	0.1628432947	0.1266011913	0.07711859565
Cnga3	0.356991794264445	0.739461986511343	0.135624836	0.119344093	0.1472998812	0.1201444653	0.1265021702	0.0701576636
Inpp4a	0.791789984609921	0.906597599987009	0.3455377192	0.1891751188	0.2866698727	0.2650769326	0.2390958832	0.1211940325
Coa5	0.535637809727745	0.590654504720755	0.3314463491	0.1821892385	0.2544331888	0.3130705368	0.2313529294	0.0722108411
Unc50	0.455678984357289	0.583280757097792	0.284235924	0.07296938451	0.2093334396	0.1564904376	0.1537794503	0.06943378515
Mgat4a	0.812768187624881	0.853082191780822	0.4430983662	0.2252495401	0.3763309594	0.3351718931	0.3032420888	0.1325833396
2010300C02Rik	0.360658743010786	0.772375946823311	0.1404716254	0.1125436624	0.1176317357	0.1090229961	0.08490775966	0.05439762775
Tsga10	0.607058395488448	0.831899363255164	0.4123992925	0.2264231468	0.4163203393	0.3794275271	0.3351204172	0.1391807614
Lipt1	0.591238233164374	0.0766275778406793	0.1545560344	0.09754877358	0.05991002188	0.1646907563	0.1566518677	0.1026738104
Mitd1	0.790373212417161	0.545380212591987	0.3476743785	0.180414222	0.2477199077	0.3260579467	0.2795538385	0.1235464825
Mrpl30	0.588235294117647	0.540806095849208	0.2482853573	0.1075201903	0.2447565286	0.2482354634	0.1996184344	0.08165346885
Lyg2	0.371401151631478	0.75879282958929	0.1145483075	0.1612470348	0.1198269233	0.1746503033	0.1010998698	0.08992571607
Lyg1	0.8069270449521	0.915676728334956	0.3563735509	0.1702070474	0.3256410248	0.2446068385	0.2392653281	0.120249807
Txndc9	0.484929671801741	0.530091875709714	0.2425246984	0.130785099	0.1556319138	0.1692447067	0.1664322583	0.06455426183
Eif5b	0.691105348005888	0.821171551481526	0.4321008213	0.1878967413	0.3337108749	0.3418057484	0.3029338705	0.1285624342
Rev1	0.614404119050609	0.675748285344037	0.3855003807	0.2342157008	0.3712041007	0.3420593658	0.2859755535	0.1190244785
Aff3	0.728051861655072	0.846992427489641	0.3739500806	0.2066915388	0.3573709397	0.3279470407	0.3003591726	0.153008561
Lonrf2	0.471782345013477	0.662711526975911	0.2356798957	0.1187205901	0.1803685813	0.1731065958	0.1759321379	0.08909400824
Chst10	0.385051604854259	0.769674295774648	0.1584852178	0.1374186036	0.1218055245	0.1480275129	0.1200066094	0.06677360579
Nms	0.314459522695367	0.592190476190476	0.07538845377	0.09967342	0.07216249541	0.1127074792	0.09026514466	0.03937867612
Pdcl3	0.590879478827362	0.636214570156945	0.2842212775	0.195954956	0.3425267155	0.2898554392	0.2947024486	0.1080566415
Npas2	0.47541202375392	0.829032318783293	0.2297092799	0.1403660871	0.1931700122	0.1556704171	0.1490940239	0.08011015901
Rpl31	0.247660187185025	0.342810869174015	0.08893157525	0.0667454	0.07944809741	0.08272262373	0.06398601525	0.05553946286
Tbc1d8	0.769420081162456	0.853698369425441	0.3517813031	0.1638870999	0.2956616292	0.2657920808	0.2572372564	0.1212723909
Cnot11	0.334590517241379	0.346534653465347	0.2055695807	0.06523859658	0.1561929532	0.1410160013	0.1220335413	0.07762779297
Rnf149	0.495408631772268	0.636467889908257	0.2594541236	0.09897149483	0.2572767466	0.2629031055	0.2190712691	0.07306430144
Creg2	0.341661824520628	0.69777979157227	0.1415312311	0.1079491098	0.0865295615	0.08497020685	0.04819100561	0.05010946944
Rfx8	0.376426754982554	0.914395459216128	0.1844312854	0.1129442792	0.1289915529	0.1014001495	0.09901245856	0.05890737104
Gm3646	0.127329192546584	0.960282436010591	0.1039982778	0.4135898	0.02455337222	0.1095959474	0.2122807368	0.01377558333
Map4k4	0.734913350229468	0.841286655199899	0.3377270971	0.1700951416	0.2942388468	0.2725392893	0.2449663181	0.1013603675
Rp1	0.679540592275645	0.858434166249016	0.4137455904	0.2933258467	0.430901737	0.4057664034	0.3605865248	0.1962095906
Il1r2	0.787333078977489	0.775650249031544	0.35597901	0.1917641307	0.3555873683	0.3345216936	0.2624975053	0.1581798984
Il1r1	0.804778662715318	0.878118957738698	0.4215068099	0.2318879526	0.4447578907	0.3883305893	0.3661993773	0.1615093023
Il1rl2	0.322279915034222	0.702861082385384	0.1377990637	0.1044637508	0.1415303052	0.1088555995	0.07527240366	0.06414543617
Il1rl1	0.429245283018868	0.725568942436412	0.1983771646	0.20230316	0.1819642981	0.1942416563	0.1898348346	0.1482382226
Il18r1	0.707332391270215	0.768444666001994	0.4293557941	0.2255046868	0.4143762917	0.4536431492	0.3198025138	0.1708641323
Il18rap	0.621174004192872	0.940874276106856	0.4058246851	0.2416243826	0.3640237469	0.4080307152	0.3706815135	0.1933137394
Slc9a4	0.83834508502696	0.743604499084489	0.4235135109	0.2785925225	0.4332613388	0.4549844677	0.4091753837	0.1846304264
Slc9a2	0.501727883096367	0.714452289952711	0.250728455	0.182427186	0.2606628138	0.2473238482	0.2388973857	0.1302605117
Mfsd9	0.778345636948703	0.721321808031695	0.3850319144	0.1739270745	0.3395509421	0.2660306161	0.2977846402	0.1547175517
Tmem182	0.69841961852861	0.791143654114365	0.341635615	0.2341202041	0.3815379396	0.3700448225	0.2418423251	0.1222482789
Pou3f3	0.0157531290461804	0.0205334462320068	0.01962896826	0.0308330543	0.04132650954	0.0522292262	0.0346724412	0.03305016984
Mrps9	0.733686725399433	0.862916439104315	0.3877487416	0.1861678478	0.365487178	0.2949393016	0.2744702874	0.1277793986
Gpr45	0.376061311894207	0.698295324411871	0.1892247275	0.1534929	0.1807620525	0.1826564202	0.1292713716	0.08714270452
Tgfbrap1	0.666268110845407	0.685576092589394	0.3198978406	0.1399544264	0.2853593095	0.2734790597	0.2390618982	0.09350524519
AI597479	0.634666666666667	0.640462889066241	0.3184175582	0.2452602947	0.2537041956	0.2506310657	0.2191416697	0.1246368697
Fhl2	0.342675967025999	0.802342769488216	0.1785143903	0.1297829893	0.1344302004	0.1129741413	0.08778533457	0.06113838739
Nck2	0.663632679779309	0.748423726738492	0.3491257447	0.1597484377	0.2732612211	0.2508962218	0.2116336809	0.1011979608
Ecrg4	0.38179407865665	0.806292845842855	0.2634650398	0.1944048094	0.1806511097	0.1370292099	0.1322650485	0.1154700673
Uxs1	0.764345439458735	0.842273495480932	0.4470782108	0.2032350997	0.352215752	0.3212421532	0.3027533488	0.1486443719
Tpp2	0.618430112462704	0.705872321073276	0.3954255139	0.26326495	0.404677055	0.3691107247	0.347040198	0.1105712399
Mettl21c	0.662955465587045	0.953293413173653	0.4981123098	0.2185352923	0.3801814537	0.3621082821	0.3413486352	0.1512357038
Gm8251	0.367459496725267	0.954963613895373	0.2487858966	0.2148806107	0.2419509063	0.1547270488	0.1879991024	0.1092953975
Tex30	0.467991913746631	0.400502272183688	0.2290623108	0.1243127584	0.2231421561	0.2187104418	0.1772433564	0.09564182391
Poglut2	0.612290502793296	0.637990962808481	0.423406763	0.1880432736	0.3350025755	0.408982155	0.3763978916	0.1298843714
Bivm	0.705117085862966	0.734893911439114	0.5013648642	0.2061147904	0.3930377244	0.4444443632	0.350502123	0.1524578045
Ercc5	0.649813272048262	0.575876163144621	0.3735181225	0.1650629824	0.3769627844	0.3795780959	0.3137210663	0.1289425563
Mettl21e	0.528955223880597	0.52850736707239	0.09653693827	0.1566768773	0.1483770128	0.1272592118	0.100704661	0.052406208
Gulp1	0.581890417457306	0.770998919936858	0.3297443567	0.2627628171	0.3683226935	0.3689314195	0.3017359107	0.1680124961
Sox17	0.0110323089046493	0.0148018648018648	0.01952168566	0.01139048854	0.009925215323	0.01628845205	0.01035202479	0.008326811823
Col3a1	0.370399373531715	0.832755031228314	0.2926569276	0.3311549333	0.2593659141	0.2662047753	0.2352112352	0.155742341
Col5a2	0.467484500725498	0.841516339869281	0.2668453516	0.2699792661	0.3535919558	0.3018994683	0.2430864982	0.1323532391
Wdr75	0.651675485008818	0.69925	0.3976147294	0.1635930243	0.4088650715	0.2955012809	0.3142429189	0.1115416116
Slc40a1	0.256050605060506	0.468468468468468	0.08374512128	0.1171512897	0.1353394855	0.09116942798	0.1089559376	0.05126617717
Dnah7b	0.695598225641344	0.832422454141109	0.3665303372	0.2414563291	0.3981957246	0.3953554403	0.3599682254	0.1697848414
Dnah7c	0.819067881889537	0.838260100102315	0.4637261786	0.287768164	0.4614103803	0.4493905735	0.3995059249	0.2020001039
Slc39a10	0.516375759952932	0.599292214357937	0.3542515477	0.1697472746	0.3416424812	0.3303161691	0.3128257768	0.1245952766
Mrpl15	0.590836441129462	0.628093158660844	0.3339672899	0.2085987339	0.3234709679	0.3098103822	0.2497442376	0.1244441022
Lypla1	0.61054190840637	0.719134284308903	0.3390403154	0.1752304571	0.2637041928	0.2779313518	0.2344027534	0.09157229265
Gm37988	0.591409225560728	0.666841072596468	0.3108243225	0.152328605	0.2493457662	0.2542873314	0.2261215296	0.08825895892
Tcea1	0.659843567981361	0.70979020979021	0.3467709777	0.150813966	0.3142845125	0.3083040933	0.3258127334	0.1123660326
Rgs20	0.437970687711387	0.606280642959101	0.2476700056	0.1721540486	0.2317522799	0.2175126702	0.2057507465	0.109791213
Atp6v1h	0.623404407045568	0.759931286235774	0.3090711104	0.1875929378	0.332998086	0.3302090796	0.2837177278	0.1193207111
Tmeff2	0.581954417733375	0.849647156496472	0.3486407869	0.2695520019	0.4082245251	0.403489513	0.3244657013	0.1786290566
Cavin2	0.317397078353254	0.48167144365666	0.1072008706	0.1232813279	0.2107874759	0.1781457138	0.1929162933	0.1055983231
Nabp1	0.291504286827747	0.418282548476454	0.3440054886	0.1326132571	0.2131965898	0.2417264206	0.1479690702	0.08510202909
Myo1b	0.727253971528781	0.871943553281887	0.3954865737	0.2159976759	0.3729936906	0.3520226387	0.2702638876	0.1259776125
Stat4	0.863671964985027	0.871622273692337	0.5048999138	0.3179667655	0.4812899065	0.4652958323	0.4290735843	0.1903393638
Stat1	0.676468931327812	0.883183868125032	0.2569196151	0.142686113	0.2706704589	0.2385216116	0.2289043269	0.1057026497
Gls	0.548561867580272	0.566920524807721	0.3181864464	0.1903280198	0.3580216557	0.3383886713	0.3422578216	0.131845077
Nab1	0.566659417137886	0.640658591578837	0.3381519955	0.1837425627	0.3523014499	0.3297060609	0.2837973453	0.1212002712
Nemp2	0.707355794672782	0.774356811471953	0.3963580793	0.2076964299	0.3418604781	0.32589575	0.2513292068	0.1242879244
Mfsd6	0.675568608701591	0.713737681063562	0.3860274842	0.2153642489	0.3551857016	0.3251287275	0.2898793024	0.1388899449
Inpp1	0.421182266009852	0.558742908140499	0.2475506838	0.1726475779	0.2313398823	0.1764695795	0.189905663	0.07694616871
Hibch	0.584361233480176	0.796957937463758	0.2918451097	0.2017443663	0.3089934541	0.2532349223	0.2657142222	0.1374610539
1700019D03Rik	0.822104866088269	0.802444461526635	0.4384361523	0.2658338336	0.4208479127	0.3707515905	0.3457548361	0.1585346498
Mstn	0.416930379746835	0.843151171043293	0.2463813038	0.2595799217	0.2491632236	0.0991542	0.131049845	0.1336222342
1700019A02Rik	0.904837430610626	0.888753056234719	0.5400653031	0.369789968	0.5417681593	0.5496148723	0.3365770508	0.2338682392
Pms1	0.845457326399511	0.958057468220339	0.487175859	0.2756069202	0.5089578141	0.4450639971	0.410339567	0.1716571733
Ormdl1	0.511398176291793	0.567611010648985	0.3682607525	0.2689140708	0.371019303	0.3513185628	0.2541913598	0.103788769
Gm28778	0.482750242954325	0.504199772985244	0.3757008405	0.2345988214	0.2862475506	0.3079044355	0.2462775032	0.115255752
Osgepl1	0.678165938864629	0.699283154121864	0.6983297896	0.2683358559	0.4232171745	0.441262214	0.410409633	0.1486466925
Gm28551	0.598139323803041	0.733222298422651	0.4012884988	0.2107066495	0.3210958791	0.3306629393	0.287084412	0.1530537373
Asnsd1	0.544488188976378	0.504856115107914	0.3460162167	0.1545203746	0.2970862636	0.2838164408	0.2223233085	0.1121047104
Gm50478	0.439318665720369	0.418464467005076	0.2270429317	0.1320721912	0.2751492839	0.29899682	0.2331605529	0.07386005526
Dnah7a	0.774376030473591	0.859662722871049	0.4439419023	0.2637973474	0.4290029907	0.3933508537	0.3777960079	0.1785673664
Stk17b	0.353420933393747	0.532028039642253	0.2774838522	0.1664090115	0.2808855516	0.3223799559	0.2434004153	0.08566670156
Hecw2	0.566850766243803	0.849831324537924	0.3007148469	0.2052542252	0.2926603378	0.2572639449	0.2251586403	0.1234447478
Ccdc150	0.858278979288248	0.897101229321597	0.4720346838	0.2623682673	0.439524861	0.4202704861	0.4146881952	0.1905802462
Gtf3c3	0.76963906581741	0.834780647344085	0.4055652643	0.2955324353	0.4085695027	0.3830959762	0.3413363339	0.1463051881
Gm34066	0.811260623229462	0.894393032117583	0.4270488796	0.1873513922	0.3230366124	0.3643620028	0.3044487053	0.1368779482
Pgap1	0.848788234481806	0.855939716312057	0.5470170808	0.308823906	0.472131368	0.4318506005	0.4377438782	0.2001725843
Ankrd44	0.809269590275982	0.888539768713048	0.4455434987	0.2368100248	0.4084691961	0.3893305583	0.3563752957	0.1514659662
Sf3b1	0.533341215417356	0.615014977533699	0.4118244336	0.1683683594	0.3349023642	0.3342091058	0.2781347024	0.1050361529
Coq10b	0.494561933534743	0.651486639066617	0.2647207635	0.1235474927	0.2267828792	0.1656127433	0.1939177201	0.05262761642
Hspd1	0.29943145925458	0.314008705975465	0.1432407476	0.1615323937	0.1667822276	0.11811287	0.1393358158	0.05529487581
Hspe1	0.161764705882353	0.179881396881177	0.09082321593	0.06909873065	0.1018849765	0.1027026298	0.1024695542	0.02969749
Mob4	0.424746605469497	0.460489649681529	0.3282379872	0.1698026034	0.2840378862	0.2102870505	0.239966333	0.09646287395
Rftn2	0.686550522648084	0.791401693872168	0.3432228288	0.182871095	0.2642876116	0.2418401494	0.2303094583	0.1073952036
Mars2	0.15856890459364	0.343249117087748	0.1028971785	0.0607837	0.1137324431	0.075700198	0.07712339805	0.02860279252
Boll	0.444257206208426	0.71896687415039	0.24214501	0.1942647813	0.2675155948	0.2704130243	0.2416421762	0.1302123324
Plcl1	0.74510083374902	0.827930436610098	0.4150225447	0.2578941124	0.4312853864	0.4163915528	0.375085968	0.1641073438
Oprk1	0.474851270957274	0.619155354449472	0.2947784481	0.2909247	0.4031366298	0.4130949035	0.3676777753	0.1881163952
Hsfy2	0.847368421052632	0.965425531914894	0.6387350316	0.2032544	0.4711498	0.7395350737	0.5554434737	0.3241347167
Satb2	0.712658718619754	0.688892624971979	0.3825324477	0.2029493589	0.391144939	0.3565935881	0.352799159	0.128431288
1700066M21Rik	0.231071228266966	0.337578442229605	0.2132013704	0.1190512873	0.2177840702	0.2233517255	0.179967068	0.08981033099
Tyw5	0.451214809101427	0.529689298043728	0.3539635281	0.175963211	0.3391370265	0.3249577887	0.2385778945	0.1174196975
Maip1	0.278085991678225	0.440906483075158	0.2718791933	0.1624364423	0.1840805778	0.2370854464	0.1606240794	0.06686584176
Spats2l	0.568515039886804	0.854886694168261	0.2852981897	0.1912645058	0.2490329047	0.2380649288	0.2457627214	0.1124694957
Kctd18	0.561042524005487	0.606797246516577	0.3065794369	0.1427994811	0.2657873399	0.2446343732	0.2099302928	0.07193179712
Sgo2a	0.671887235708692	0.679651814185986	0.4525969021	0.1774571509	0.3917111031	0.3536893734	0.3367059609	0.1051074773
Aox1	0.400289540354687	0.870677942603632	0.1908863224	0.1612163453	0.1724141785	0.1565797067	0.1319676354	0.08766055473
Aox3	0.408136391988357	0.893579440077718	0.1889299945	0.1779168686	0.1636400092	0.1578088726	0.1559981815	0.08732828794
Aox4	0.493635077793494	0.867937200906725	0.19725173	0.1596099577	0.1579079606	0.1630285468	0.1581438787	0.08696945725
Aox2	0.422604161123823	0.878643085214792	0.2368302315	0.1537485572	0.1904090704	0.1926517175	0.1787289838	0.09137713053
Bzw1	0.332255610498288	0.394980437064605	0.1946271053	0.1117992711	0.2008330641	0.1703833676	0.1901901781	0.06127896286
Clk1	0.364710225175341	0.465344716790599	0.2751466415	0.2120402392	0.2817565244	0.2479568062	0.2192160036	0.07753206761
Ppil3	0.769051094890511	0.621192482177576	0.3786138787	0.2282825448	0.3592243718	0.3689850211	0.293652611	0.1757801093
Nif3l1	0.754114335210048	0.806709092870241	0.3355359455	0.1633035783	0.2822388835	0.2726757251	0.2518464307	0.1046843584
Orc2	0.759566326530612	0.702416028285209	0.3463250544	0.2138903231	0.3313967563	0.3535843699	0.3142420555	0.1424727157
Fam126b	0.733025183296143	0.774003519241068	0.4369256722	0.2605789008	0.4143454632	0.3991544641	0.3482783367	0.1463714347
Ndufb3	0.567685589519651	0.462404956350324	0.341987315	0.2479516152	0.3068727756	0.2527595795	0.2792767307	0.08339724063
Flacc1	0.412046711739398	0.715776094900175	0.1971832549	0.1586456543	0.1730068199	0.1671271648	0.1574504834	0.1116652733
Cflar	0.619913799400979	0.73204002303484	0.358390177	0.1660603295	0.318878219	0.2673471203	0.2861505854	0.1445845573
Casp8	0.582858471915339	0.730173482032218	0.354949288	0.1255257746	0.3255029506	0.2833933198	0.3094713074	0.1239268449
Trak2	0.809609717962596	0.88850339530884	0.4116903053	0.1872841323	0.382276988	0.3500553645	0.33429159	0.1350881161
Stradb	0.663183890577508	0.628195316087556	0.3639135306	0.2263962267	0.2638364251	0.3147414916	0.3057329724	0.1254595222
C2cd6	0.538423450188156	0.91461568406938	0.3154946558	0.2741427463	0.2937224705	0.3003207685	0.2581065651	0.1534033811
Tmem237	0.5915625	0.580721466587818	0.3507011645	0.1911174261	0.2903867069	0.2331327893	0.2485418522	0.1214480186
Mpp4	0.874540360707407	0.953770831371811	0.4359583315	0.2278866884	0.4246037744	0.390492306	0.3823854882	0.1637585661
Npbwr1	0.0627546862265689	0.132315521628499	0.01614658704	0.01901511429	0.02156041308	0.03198293211	0.009390881308	0.02082171389
Als2	0.805404730699619	0.864649286157666	0.3911624587	0.1740162623	0.3425508446	0.3174938351	0.2924436289	0.1310875005
Cdk15	0.768347973930292	0.909974377322777	0.4412125214	0.2179132083	0.3989590463	0.3281394439	0.3366106221	0.1486387513
Fzd7	0.071285140562249	0.03621116828664	0.02439848934	0.01128518553	0.00836257757	0.007361210185	0.01337743102	0.007642329412
Gm973	0.43086739780658	0.759075408624368	0.1872795707	0.1406724127	0.1398197781	0.1274666986	0.1223451662	0.07429961808
Sumo1	0.508990874932904	0.659432733301753	0.2458621017	0.1549214528	0.1938795841	0.1825620795	0.1466038723	0.08246708585
